"","V1","age","income","children","credit_history","overdue_payments","active_loans","years_in_job","employment_type","owns_property","assets_value","other_loans","education","city","marital_status","support_indicator","credit_risk"
"245",244,27,40000,0,"brak","0",1,9,"samozatrudnienie","tak",42026,0,"wyższe","małe","M",0.988587262197505,0
"246",245,36,16984,2,"dobra","1",3,8,"samozatrudnienie","nie",0,0,"podstawowe","średnie","D",0.94563060150574,0
"247",246,35,11313,2,"dobra","0",0,9,"stała","tak",217786,0,"średnie","małe","M",0.43630361809674,0
"248",247,33,30203,1,"brak","0",4,12,"stała","nie",146971,0,"średnie","średnie","M",0.895724844523423,0
"249",248,57,0,0,"dobra","0",2,11,"samozatrudnienie","tak",0,0,"wyższe","małe","S",0.8721414788542,0
"250",249,44,0,0,"dobra","0",0,16,"brak","nie",0,0,"podstawowe","duże","M",0.369328187851885,0
"251",250,27,16662,0,"dobra","0",3,10,"brak","nie",51265,1,"średnie","duże","M",0.543574026508689,0
"252",251,49,36213,0,"brak","2",3,8,"stała","tak",61253,0,"podstawowe","średnie","M",0.0417969033342752,0
"253",252,61,28681,2,"dobra","0",4,10,"określona","nie",53976,0,"średnie","średnie","M",0.511105270327211,0
"254",253,50,14999,0,"dobra","1",0,13,"określona","tak",38594,1,"wyższe","małe","S",0.509660516628221,0
"255",254,24,22573,2,"brak","0",1,20,"stała","tak",249387,0,"podstawowe","małe","S",0.83436026510773,0
"256",255,35,11205,2,"brak","0",2,11,"określona","nie",0,0,"średnie","duże","M",0.0738235813065709,0
"257",256,52,31037,0,"dobra","0",1,10,"stała","nie",101585,0,"podstawowe","średnie","S",0.60407700118045,0
"258",257,32,19319,1,"dobra","0",1,15,"brak","tak",19881,1,"wyższe","duże","M",0.82585296594512,0
"259",258,44,17714,0,"brak","0",1,7,"stała","tak",121327,0,"podstawowe","małe","S",0.413717098981087,0
"260",259,47,21667,0,"brak","0",3,9,"stała","tak",11515,1,"wyższe","średnie","M",0.559052075973888,0
"261",260,30,0,1,"brak","1",1,11,"określona","nie",23352,0,"wyższe","duże","M",0.656094821054342,0
"262",261,39,34456,4,"brak","1",1,6,"stała","nie",0,1,"średnie","małe","S",0.0626375687265989,0
"263",262,18,29600,2,"dobra","2",0,3,"stała","nie",0,0,"średnie","małe","M",0.454611425325655,0
"264",263,29,20369,3,"dobra","0",0,13,"samozatrudnienie","tak",11633,1,"średnie","średnie","D",0.230036184569553,0
"265",264,37,32268,0,"brak","0",1,5,"stała","nie",114479,0,"podstawowe","średnie","M",0.913617980345116,0
"266",265,27,26913,0,"brak","0",0,14,"brak","nie",185170,0,"podstawowe","małe","M",0.942956425611261,0
"267",266,56,17795,0,"brak","0",2,8,"stała","nie",29127,0,"wyższe","duże","S",0.764066494809177,0
"268",267,25,0,0,"brak","0",2,9,"określona","nie",111450,0,"średnie","średnie","M",0.125010500702774,0
"269",268,35,20453,0,"dobra","0",1,1,"stała","nie",64195,1,"średnie","małe","S",0.997701077943584,0
"270",269,41,0,1,"dobra","0",1,12,"określona","tak",73427,0,"wyższe","średnie","S",0.0502381343857357,0
"271",270,54,18333,1,"dobra","0",1,12,"stała","nie",73839,1,"średnie","duże","S",0.936517648405366,0
"272",271,25,18120,3,"dobra","0",3,12,"określona","nie",49486,0,"średnie","małe","M",0.231111201084318,0
"273",272,51,40000,3,"dobra","0",1,13,"stała","nie",0,1,"średnie","średnie","S",0.218906185754032,0
"274",273,40,35237,0,"dobra","2",1,1,"określona","nie",0,1,"średnie","duże","S",0.5556501185989,0
"275",274,30,15058,3,"dobra","0",1,3,"określona","nie",0,0,"wyższe","średnie","S",0.585384611368368,0
"276",275,44,29303,0,"dobra","0",1,3,"stała","nie",64803,0,"średnie","średnie","S",0.502618959981603,0
"277",276,41,23369,0,"dobra","0",2,7,"stała","nie",54533,1,"średnie","średnie","M",0.855500738784046,0
"278",277,33,26789,2,"dobra","0",7,5,"stała","tak",84329,0,"podstawowe","średnie","D",0.0072080619889871,1
"279",278,40,0,0,"brak","0",3,11,"samozatrudnienie","tak",144563,0,"średnie","średnie","M",0.287973919632417,0
"280",279,36,39927,3,"brak","0",1,9,"samozatrudnienie","nie",73217,0,"podstawowe","średnie","S",0.777000675159303,0
"281",280,41,26181,1,"dobra","0",3,12,"stała","nie",0,1,"podstawowe","średnie","M",0.537031448943763,0
"282",281,46,0,3,"brak","1",1,12,"stała","nie",64757,1,"średnie","średnie","S",0.156661248997975,0
"283",282,55,0,5,"brak","0",1,0,"samozatrudnienie","nie",105275,0,"średnie","małe","S",0.444112611067248,0
"284",283,27,24751,1,"brak","0",2,14,"określona","nie",64774,0,"średnie","średnie","M",0.0478045040312488,0
"285",284,61,23405,0,"dobra","0",2,8,"stała","nie",0,0,"podstawowe","średnie","S",0.192696708985867,0
"286",285,20,25771,0,"dobra","0",3,14,"stała","nie",39720,1,"wyższe","małe","S",0.661399108742702,0
"287",286,38,21019,0,"brak","1",1,2,"stała","tak",41200,1,"podstawowe","małe","S",0.162185952747899,0
"288",287,45,22128,0,"dobra","1",2,12,"samozatrudnienie","nie",20258,0,"podstawowe","średnie","S",0.544461086276439,0
"289",288,42,16426,2,"dobra","0",1,10,"określona","tak",30258,1,"średnie","małe","S",0.539458545201875,0
"290",289,33,15129,0,"dobra","2",0,17,"stała","nie",253098,0,"średnie","średnie","M",0.110444531347992,0
"291",290,37,13369,4,"dobra","1",1,10,"określona","tak",92868,0,"średnie","duże","M",0.933912937297381,0
"292",291,35,10981,2,"dobra","0",3,14,"samozatrudnienie","tak",97663,1,"średnie","małe","S",0.621213583253255,0
"293",292,34,14187,0,"brak","0",0,1,"określona","tak",45120,0,"średnie","małe","M",0.820730857458966,0
"294",293,48,20188,0,"dobra","0",4,10,"samozatrudnienie","nie",11725,0,"średnie","małe","M",0.535475129666265,0
"295",294,43,23191,0,"brak","1",1,6,"określona","tak",94728,1,"średnie","średnie","S",0.753449899704284,0
"296",295,33,19232,0,"dobra","0",3,8,"stała","nie",84020,0,"średnie","małe","S",0.534483398632345,0
"297",296,48,6782,1,"dobra","0",3,9,"stała","nie",91512,0,"podstawowe","duże","D",0.509183066694023,0
"298",297,43,40000,0,"brak","1",4,6,"samozatrudnienie","nie",71922,1,"podstawowe","średnie","S",0.174468567654974,0
"299",298,48,37920,1,"brak","0",1,13,"stała","tak",20430,1,"wyższe","duże","M",0.0317879212265546,0
"300",299,46,27525,0,"brak","3",3,14,"określona","nie",0,1,"podstawowe","małe","M",0.241703619253469,1
"301",300,31,0,2,"dobra","3",2,5,"stała","nie",185325,0,"wyższe","duże","D",0.184132026219561,1
"302",301,34,13511,2,"dobra","1",4,11,"brak","tak",207145,0,"podstawowe","duże","M",0.663757603415875,0
"303",302,47,40000,0,"dobra","0",1,0,"stała","tak",0,0,"średnie","duże","M",0.189772249535045,0
"304",303,46,13594,0,"dobra","1",2,14,"stała","nie",89278,1,"wyższe","małe","M",0.128331705091966,0
"305",304,39,24819,2,"dobra","0",2,10,"samozatrudnienie","nie",140748,1,"średnie","średnie","M",0.856178113486449,0
"306",305,41,11650,4,"dobra","1",0,9,"określona","nie",96311,0,"wyższe","średnie","S",0.30470745878692,0
"307",306,52,22188,0,"brak","0",2,18,"stała","nie",59721,0,"średnie","średnie","M",0.854255038161014,0
"308",307,34,26717,0,"dobra","0",2,11,"określona","nie",95701,0,"średnie","małe","M",0.801891503475295,0
"309",308,45,20387,0,"dobra","0",1,23,"brak","nie",109198,0,"podstawowe","średnie","M",0.820579608583619,0
"310",309,37,31474,0,"dobra","2",1,4,"stała","nie",0,0,"podstawowe","średnie","S",0.179340828893217,0
"311",310,37,0,0,"brak","1",0,5,"stała","tak",25690,0,"średnie","średnie","M",0.0249371016657717,0
"312",311,50,16963,0,"dobra","0",0,14,"stała","tak",0,0,"wyższe","średnie","S",0.315993807032745,0
"313",312,48,0,1,"dobra","1",1,8,"stała","nie",194490,0,"podstawowe","średnie","D",0.822758289792332,0
"314",313,48,33039,0,"brak","0",1,15,"stała","nie",0,1,"średnie","małe","S",0.984093244662733,0
"315",314,53,15884,0,"brak","2",2,4,"stała","tak",105881,0,"podstawowe","średnie","D",0.476396132559146,0
"316",315,40,34811,0,"dobra","0",0,16,"samozatrudnienie","nie",22732,1,"wyższe","duże","D",0.172102257773322,0
"317",316,46,40000,3,"brak","0",2,9,"stała","nie",54279,1,"podstawowe","duże","M",0.248750550921847,0
"318",317,36,0,0,"brak","0",1,10,"stała","tak",0,0,"podstawowe","małe","M",0.857641995762695,0
"319",318,43,38811,4,"dobra","2",2,3,"określona","nie",5e+05,0,"podstawowe","średnie","M",0.114607899111975,0
"320",319,38,40000,1,"dobra","1",0,15,"samozatrudnienie","nie",83464,0,"wyższe","średnie","M",0.331257655903654,0
"321",320,40,24984,0,"dobra","0",1,12,"określona","nie",116095,0,"średnie","małe","S",0.836539518164525,0
"322",321,45,29719,0,"brak","0",1,12,"stała","nie",56167,0,"średnie","średnie","M",0.274159682396256,0
"323",322,31,36993,1,"dobra","0",1,3,"brak","nie",10000,0,"wyższe","średnie","S",0.557330948943055,0
"324",323,60,19192,1,"brak","0",6,8,"określona","nie",27578,1,"średnie","średnie","M",0.258663335188574,1
"325",324,29,24128,1,"brak","0",1,9,"stała","nie",22531,1,"podstawowe","małe","S",0.0593194013879522,0
"326",325,27,11417,2,"brak","1",4,3,"określona","nie",71010,1,"średnie","średnie","M",0.34028064397978,0
"327",326,51,23607,2,"dobra","0",2,13,"brak","tak",38660,0,"podstawowe","duże","D",0.0160259543834154,0
"328",327,47,28255,0,"dobra","0",3,14,"stała","nie",158205,1,"średnie","średnie","S",0.918692856581461,0
"329",328,46,0,2,"dobra","0",2,2,"samozatrudnienie","nie",35561,0,"podstawowe","małe","M",0.153476042572185,0
"330",329,46,37523,1,"brak","1",2,9,"stała","nie",71503,1,"podstawowe","duże","M",0.613345169513706,0
"331",330,39,14951,0,"dobra","0",4,14,"stała","nie",33244,0,"podstawowe","średnie","M",0.956819406182777,0
"332",331,31,0,1,"dobra","0",1,18,"określona","nie",0,1,"podstawowe","średnie","D",0.921062678419555,0
"333",332,40,40000,1,"brak","0",2,14,"stała","tak",104909,1,"podstawowe","małe","M",0.106885131934928,0
"334",333,33,20431,0,"dobra","0",0,4,"stała","tak",0,0,"podstawowe","małe","S",0.748306750926176,0
"335",334,49,24343,0,"brak","1",1,5,"stała","tak",58758,1,"średnie","średnie","S",0.404954667565364,0
"336",335,38,21300,0,"dobra","0",4,11,"stała","nie",33086,0,"podstawowe","małe","M",0.0816202039660136,0
"337",336,31,14605,0,"dobra","0",2,13,"stała","nie",186624,1,"średnie","małe","M",0.691731385397156,0
"338",337,36,40000,0,"dobra","0",0,9,"stała","nie",34519,1,"średnie","małe","M",0.921407580475223,0
"339",338,44,0,0,"brak","0",1,7,"stała","nie",114533,0,"wyższe","średnie","S",0.197968788718186,0
"340",339,34,0,0,"brak","0",2,14,"stała","nie",0,0,"podstawowe","małe","S",0.131530210287708,0
"341",340,31,17581,0,"dobra","0",1,15,"samozatrudnienie","tak",37225,0,"wyższe","średnie","S",0.295804329771692,0
"342",341,42,8096,3,"dobra","0",1,8,"stała","tak",214861,0,"średnie","średnie","S",0.15555925642442,0
"343",342,42,15904,0,"brak","0",1,10,"określona","nie",50610,0,"wyższe","małe","M",0.194401578566178,0
"344",343,34,0,0,"dobra","0",1,13,"stała","nie",20735,0,"średnie","średnie","M",0.41036588482106,0
"345",344,35,29992,0,"brak","0",1,8,"stała","tak",62735,0,"podstawowe","małe","S",0.11223242787172,0
"346",345,42,15729,2,"dobra","0",2,14,"samozatrudnienie","tak",36330,1,"średnie","średnie","S",0.0870243548486426,0
"347",346,25,0,0,"dobra","0",3,7,"określona","nie",277507,0,"podstawowe","małe","S",0.453598640228215,0
"348",347,25,0,0,"brak","0",3,14,"stała","tak",115123,1,"średnie","średnie","S",0.397889866346472,0
"349",348,32,32551,0,"dobra","0",1,6,"stała","tak",157922,0,"średnie","małe","S",0.748245307060323,0
"350",349,37,19777,5,"dobra","0",1,21,"samozatrudnienie","tak",19265,1,"podstawowe","duże","M",0.763528184593614,0
"351",350,43,23636,1,"dobra","0",3,9,"samozatrudnienie","tak",218918,0,"podstawowe","średnie","S",0.517740617833776,0
"352",351,54,10275,0,"brak","0",1,13,"brak","nie",49301,0,"wyższe","małe","M",0.853963564656478,0
"353",352,48,0,0,"dobra","0",3,16,"samozatrudnienie","tak",29619,1,"wyższe","duże","S",0.0945754881958593,0
"354",353,38,14325,0,"dobra","0",3,9,"określona","nie",98731,1,"średnie","średnie","M",0.116342270179404,0
"355",354,39,31168,0,"dobra","1",3,11,"stała","nie",0,0,"średnie","średnie","M",0.450762955556416,0
"356",355,29,40000,2,"brak","0",0,10,"stała","tak",39780,0,"średnie","małe","M",0.943273696766148,0
"357",356,39,28280,0,"dobra","0",2,20,"określona","nie",159339,0,"średnie","średnie","M",0.529719351742357,0
"358",357,37,8139,1,"brak","1",0,18,"stała","tak",17740,0,"średnie","średnie","M",0.386469757920967,0
"359",358,43,18386,0,"brak","0",1,6,"określona","nie",36806,0,"średnie","małe","S",0.198149635762927,0
"360",359,31,23417,1,"brak","1",4,5,"brak","tak",83434,1,"średnie","średnie","M",0.973386000261945,0
"361",360,45,23009,0,"brak","0",1,12,"samozatrudnienie","tak",93380,1,"wyższe","średnie","S",0.346392517276203,0
"362",361,55,15284,0,"dobra","1",2,10,"określona","tak",18044,0,"wyższe","średnie","M",0.272192262381251,0
"363",362,38,24900,1,"brak","1",1,18,"określona","nie",103729,1,"wyższe","duże","M",0.379379048978871,0
"364",363,44,0,0,"dobra","2",1,12,"samozatrudnienie","tak",93198,1,"podstawowe","małe","M",0.62623514366259,0
"365",364,46,13732,1,"dobra","0",0,10,"stała","tak",27333,0,"średnie","duże","M",0.0614297569245881,0
"366",365,35,30421,3,"brak","0",1,5,"stała","tak",11021,1,"średnie","średnie","M",0.115499000017042,0
"367",366,42,0,0,"dobra","0",2,7,"określona","tak",0,0,"średnie","małe","M",0.988346274772243,0
"368",367,40,28828,3,"dobra","0",1,6,"określona","tak",126994,0,"podstawowe","małe","M",0.369648781787051,0
"369",368,40,11106,0,"brak","0",1,8,"samozatrudnienie","nie",54762,0,"podstawowe","małe","S",0.567133388782796,0
"370",369,32,40000,0,"dobra","1",1,8,"stała","nie",31069,0,"wyższe","małe","S",0.370737677912145,0
"371",370,40,0,1,"brak","0",2,8,"stała","nie",121702,0,"średnie","duże","M",0.0046289484198853,0
"372",371,44,0,1,"brak","1",1,10,"stała","tak",0,1,"podstawowe","średnie","S",0.751724879000916,0
"373",372,54,25985,0,"dobra","0",1,12,"określona","tak",133225,0,"średnie","średnie","M",0.479623787032443,0
"374",373,49,0,2,"dobra","0",0,15,"stała","tak",62867,0,"średnie","małe","M",0.485804110816361,0
"375",374,61,0,4,"brak","0",1,14,"określona","nie",16086,0,"podstawowe","duże","M",0.517736972776559,0
"376",375,32,29368,0,"dobra","0",1,2,"stała","tak",106609,0,"podstawowe","duże","D",0.199887561410881,0
"377",376,48,35607,3,"dobra","0",0,3,"samozatrudnienie","tak",69380,1,"wyższe","średnie","M",0.825379823318311,0
"378",377,41,0,1,"dobra","0",2,8,"określona","nie",90259,1,"średnie","duże","M",0.803894357237165,0
"379",378,61,20213,3,"brak","0",0,4,"samozatrudnienie","nie",0,1,"średnie","średnie","S",0.256032739276846,0
"380",379,31,20469,0,"brak","1",1,12,"stała","tak",30220,0,"średnie","duże","S",0.83539011288508,0
"381",380,31,40000,2,"brak","0",3,9,"samozatrudnienie","tak",130889,1,"średnie","średnie","S",0.948202241000601,0
"382",381,34,35416,0,"dobra","0",1,10,"samozatrudnienie","nie",86709,0,"średnie","małe","M",0.0143327820703279,0
"383",382,18,13892,3,"brak","0",1,16,"stała","nie",49585,0,"wyższe","średnie","S",0.669607783057729,0
"384",383,34,23155,1,"brak","2",2,8,"stała","nie",69624,0,"średnie","małe","M",0.726040482170921,0
"385",384,32,18628,0,"dobra","0",2,4,"określona","nie",34486,1,"wyższe","małe","M",0.447664632010202,0
"386",385,41,20585,0,"dobra","0",2,9,"określona","tak",77248,1,"średnie","średnie","S",0.0663343664929416,0
"387",386,43,11911,2,"dobra","2",3,0,"określona","nie",133401,0,"podstawowe","średnie","M",0.139395786000935,0
"388",387,58,17926,1,"brak","0",2,9,"samozatrudnienie","nie",5e+05,1,"średnie","średnie","M",0.963225642130537,0
"389",388,49,40000,0,"brak","0",3,0,"brak","nie",0,0,"średnie","średnie","S",0.529145954579412,0
"390",389,34,29423,0,"brak","0",1,10,"określona","nie",129231,0,"średnie","małe","S",0.680290705690642,0
"391",390,31,6338,2,"dobra","1",0,15,"określona","tak",104963,0,"średnie","średnie","M",0.48134126030017,0
"392",391,44,0,0,"brak","1",1,12,"stała","tak",83610,1,"podstawowe","duże","M",0.51946531288224,0
"393",392,26,37979,0,"brak","1",2,11,"stała","nie",45056,0,"średnie","małe","S",0.194695045115255,0
"394",393,58,0,3,"dobra","0",4,12,"stała","nie",32376,1,"średnie","małe","M",0.261852167949455,0
"395",394,51,31528,0,"dobra","0",1,6,"stała","nie",41910,0,"średnie","małe","S",0.341050009445602,0
"396",395,35,0,0,"brak","0",0,0,"samozatrudnienie","tak",54981,0,"średnie","średnie","S",0.320039447964669,0
"397",396,22,17411,0,"brak","0",1,3,"stała","nie",42552,0,"wyższe","średnie","D",0.0938021802024116,0
"398",397,53,40000,3,"brak","0",1,13,"określona","nie",22354,0,"podstawowe","średnie","S",0.700883838359052,0
"399",398,38,0,0,"dobra","1",0,14,"stała","nie",99325,0,"średnie","małe","S",0.0737795800413929,0
"400",399,52,8648,1,"brak","2",1,16,"stała","nie",28103,0,"wyższe","małe","M",0.548937835496762,0
"401",400,24,21340,3,"brak","1",1,3,"stała","nie",129859,1,"średnie","duże","M",0.406691354764226,0
"402",401,34,21177,0,"dobra","0",0,16,"stała","nie",43179,0,"podstawowe","średnie","M",0.481343302938433,0
"403",402,40,0,2,"brak","0",0,3,"stała","tak",0,0,"średnie","małe","M",0.685584806387605,0
"404",403,40,22184,0,"dobra","0",1,12,"samozatrudnienie","nie",25111,1,"średnie","małe","M",0.598545534586819,0
"405",404,35,17840,1,"brak","2",1,12,"stała","nie",64340,0,"średnie","średnie","S",0.918215705774931,0
"406",405,46,37142,0,"dobra","0",1,6,"brak","nie",60178,1,"wyższe","średnie","M",0.966178281553332,0
"407",406,29,23397,1,"dobra","0",0,14,"stała","nie",23915,0,"podstawowe","małe","M",0.98669970206974,0
"408",407,38,15138,0,"brak","1",1,0,"brak","tak",38022,0,"średnie","duże","D",0.441024223956469,0
"409",408,41,39241,0,"brak","1",3,5,"określona","tak",100018,0,"średnie","średnie","M",0.368429501391089,0
"410",409,45,24265,3,"dobra","0",0,6,"określona","tak",77279,1,"średnie","średnie","S",0.42663928643719,0
"411",410,47,22058,0,"dobra","0",1,13,"samozatrudnienie","tak",43378,0,"średnie","duże","S",0.207974177479665,0
"412",411,28,24075,2,"dobra","0",2,13,"określona","tak",175828,0,"średnie","małe","S",0.444030200839233,0
"413",412,24,12895,0,"brak","0",3,11,"stała","nie",10298,1,"średnie","duże","M",0.630792972470286,0
"414",413,52,16918,0,"dobra","2",0,11,"brak","tak",25960,1,"średnie","małe","S",0.695886026183833,0
"415",414,43,22065,2,"dobra","2",3,16,"samozatrudnienie","nie",29284,0,"średnie","małe","M",0.0853386107684236,0
"416",415,32,19983,0,"brak","0",2,8,"określona","tak",152302,1,"średnie","małe","D",0.857897539775584,0
"417",416,55,0,3,"dobra","1",0,7,"stała","nie",0,0,"podstawowe","duże","D",0.280680025253218,0
"418",417,41,24555,0,"brak","1",1,9,"samozatrudnienie","nie",428016,0,"podstawowe","duże","D",0.696839579467916,0
"419",418,51,33774,0,"dobra","1",2,5,"określona","tak",0,1,"podstawowe","duże","S",0.799663341441923,0
"420",419,40,0,1,"brak","0",0,13,"stała","tak",58553,0,"wyższe","małe","D",0.421323962462617,0
"421",420,60,0,0,"dobra","1",2,3,"brak","nie",338865,0,"podstawowe","małe","S",0.255325354049058,0
"422",421,57,26869,0,"dobra","0",1,9,"stała","nie",28174,1,"średnie","średnie","M",0.167303592969739,0
"423",422,37,22174,2,"brak","0",0,14,"stała","nie",32728,1,"podstawowe","średnie","S",0.915665954676929,0
"424",423,49,0,0,"brak","0",1,8,"określona","tak",20298,0,"średnie","średnie","S",0.133681421359895,0
