Unnamed: 0,V1,age,income,children,active_loans,years_in_job,assets_value,other_loans,support_indicator,credit_risk,overdue_payments_0,overdue_payments_1,overdue_payments_2,overdue_payments_3,overdue_payments_4,credit_history_brak,credit_history_dobra,employment_type_brak,employment_type_określona,employment_type_samozatrudnienie,employment_type_stała,owns_property_nie,owns_property_tak,education_podstawowe,education_wyższe,education_średnie,city_duże,city_małe,city_średnie,marital_status_D,marital_status_M,marital_status_S
180,179,67,38529,3,3,6,161129.0,0,0.522307898210812,0,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False
181,180,46,10832,0,2,9,79274.0,1,0.135247194668165,0,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False
182,181,31,24636,2,2,4,118804.0,0,0.924695237392286,0,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False
183,182,29,31836,0,2,7,44246.0,1,0.822178845131827,0,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False
184,183,44,30014,0,1,7,55485.0,1,0.0881633810869008,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True
185,184,37,16080,2,0,23,174375.0,0,0.812345642063963,0,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
186,185,47,0,1,2,15,124504.0,0,0.769418330568148,0,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False
187,186,44,0,2,3,10,128912.0,0,0.0690356391128309,0,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True
188,187,39,0,0,2,9,42379.0,0,0.494332448623997,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True
189,188,31,0,0,0,16,0.0,0,0.153006489849839,0,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True
190,189,24,40000,0,1,15,75755.0,0,0.0556024637978614,0,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True
191,190,35,14499,0,2,8,24818.0,0,0.671889478957648,0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False
192,191,48,0,1,0,21,15083.0,0,0.46093943515294,0,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False
193,192,42,37746,0,1,8,120563.0,0,0.573249319678033,0,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True
194,193,27,21830,0,1,8,20736.0,1,0.143926307217007,0,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False
195,194,41,18633,0,3,12,53088.0,0,0.422527441974495,0,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True
196,195,43,29226,2,1,10,117996.0,1,0.128021825142126,0,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False
197,196,31,25241,1,1,7,40619.0,0,0.503240559777557,0,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False
198,197,41,36872,1,2,8,39841.0,0,0.405974637452157,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False
199,198,40,40000,0,2,6,129187.0,1,0.983821005510507,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False
200,199,28,25680,0,1,10,124044.0,0,0.0193710676030839,0,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True
201,200,43,25485,0,0,9,0.0,0,0.296437152405639,0,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True
202,201,45,24515,0,0,12,0.0,0,0.611504265863196,0,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False
203,202,50,28129,0,1,11,12724.0,0,0.621836119185188,0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False
204,203,50,22642,0,0,5,65228.0,1,0.555997399848843,0,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True
205,204,26,0,1,1,7,62375.0,0,0.858299983532704,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False
206,205,30,40000,5,1,15,24031.0,0,0.746558091866199,0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False
207,206,45,40000,0,1,9,0.0,0,0.932346623539894,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True
208,207,45,10365,2,2,4,23151.0,1,0.677343439312091,0,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False
209,208,45,0,0,1,8,247551.0,1,0.262861012419707,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True
210,209,70,0,1,2,9,38331.0,1,0.567441733921352,0,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True
211,210,45,18854,1,2,20,0.0,0,0.761850486252637,0,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False
212,211,51,26937,3,2,8,0.0,0,0.830224303961615,0,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True
213,212,49,30783,0,1,8,0.0,1,0.0895557526507284,0,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False
214,213,46,0,0,2,11,30620.0,1,0.445125795352062,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True
215,214,36,8461,0,1,13,21576.0,0,0.231821808841421,0,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False
216,215,47,13595,0,2,19,259480.0,0,0.827963738265547,0,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False
217,216,32,0,3,1,8,402839.0,0,0.0698646288614759,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True
218,217,37,5595,2,2,9,125831.0,1,0.363449173728386,0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True
219,218,35,39883,2,2,4,50754.0,1,0.119354808631337,0,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False
220,219,40,28584,1,2,3,40117.0,0,0.660760819969953,0,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False,False,True
221,220,63,0,3,2,10,79628.0,0,0.0092325898215477,0,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False
222,221,21,0,0,1,5,95164.0,0,0.8388867829911,0,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False
223,222,46,0,0,1,2,49596.0,0,0.514352684807341,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False
224,223,23,27314,2,0,6,42284.0,0,0.412134300684388,0,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True
225,224,35,40000,0,2,3,40392.0,1,0.37063192784458,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False
226,225,50,34974,0,0,9,22201.0,0,0.321024985649616,0,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True
227,226,40,0,0,0,3,62229.0,0,0.310384925434265,0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True
228,227,29,23003,1,1,8,76225.0,1,0.948927872066697,0,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True
229,228,32,16874,1,0,12,84850.0,0,0.46026081045242,0,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,True
230,229,46,0,0,1,8,39422.0,0,0.0878136672408548,0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True
231,230,32,0,2,0,9,139605.0,1,0.464445227703294,0,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True
232,231,42,12103,2,2,4,73242.0,1,0.727543123604458,0,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False
233,232,40,14088,3,1,13,132495.0,1,0.578836948161249,1,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,True,False,False
234,233,33,0,1,1,11,58231.0,0,0.83765126385458,0,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False
235,234,61,0,2,1,9,59403.0,1,0.375796153706432,0,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True
236,235,46,0,2,2,11,116610.0,0,0.884572803187668,0,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True
237,236,19,39369,0,3,9,44144.0,1,0.673234027140288,0,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False
238,237,41,20081,0,3,12,52971.0,0,0.549562627287314,0,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True
239,238,33,10374,0,0,13,53322.0,0,0.750451405456699,0,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False
240,239,48,33522,0,0,8,51900.0,0,0.0816468888792941,0,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True
241,240,32,40000,0,3,7,0.0,0,0.254498853235301,0,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True
242,241,38,15944,0,1,7,40752.0,0,0.3746163321883,0,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True
243,242,45,17339,0,0,6,354436.0,1,0.6132648826763,0,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True
244,243,48,28504,0,2,5,0.0,1,0.15869183395816,0,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False
245,244,27,40000,0,1,9,42026.0,0,0.988587262197505,0,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False
246,245,36,16984,2,3,8,0.0,0,0.94563060150574,0,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False
247,246,35,11313,2,0,9,217786.0,0,0.43630361809674,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False
248,247,33,30203,1,4,12,146971.0,0,0.895724844523423,0,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False
249,248,57,0,0,2,11,0.0,0,0.8721414788542,0,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True
250,249,44,0,0,0,16,0.0,0,0.369328187851885,0,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False
251,250,27,16662,0,3,10,51265.0,1,0.543574026508689,0,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False
252,251,49,36213,0,3,8,61253.0,0,0.0417969033342752,0,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False
253,252,61,28681,2,4,10,53976.0,0,0.511105270327211,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False
